fold	target size	recommender system	Coverage@10	nDCG@10	P@10	Recall@10
5	0	Popularity	2.7514521553041884E-4	2.79314854902761E-4	2.1400183430143687E-4	3.057169061449098E-4
5	0	Normalized kNN (test)	2.7514521553041884E-4	2.9020961847660477E-4	2.1400183430143687E-4	3.057169061449098E-4
5	0	Average Rating	2.7514521553041884E-4	3.0300231641716794E-4	2.1400183430143687E-4	3.057169061449098E-4
5	0	Normalized kNN (full)	2.7514521553041884E-4	3.0108012716458334E-4	2.1400183430143687E-4	3.057169061449098E-4
5	0	kNN (full/test)	2.7514521553041884E-4	2.948221425710661E-4	2.1400183430143687E-4	3.057169061449098E-4
5	0	iMF (test)	2.7514521553041884E-4	2.792070227777072E-4	2.1400183430143687E-4	3.057169061449098E-4
1	1	Random	0.0962686567164179	8.646388401451318E-5	9.328358208955224E-5	3.854693474774886E-6
1	1	iMF (full)	0.0962686567164179	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	1	Popularity	0.0962686567164179	1.3246690948503508E-4	1.3059701492537312E-4	5.39657086468484E-6
1	1	Normalized kNN (test)	0.0962686567164179	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	1	Average Rating	0.0962686567164179	1.7194062145920236E-4	1.6791044776119405E-4	6.9384482545947944E-6
1	1	Normalized kNN (full)	0.0962686567164179	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	1	kNN (full/test)	0.0962686567164179	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	1	iMF (test)	0.0962686567164179	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
2	1	Random	0.09580905844766022	2.5973655785205827E-4	2.631084382634843E-4	1.6433310603077624E-5
2	1	iMF (full)	0.09580905844766022	3.6341773661823174E-4	3.570757376433001E-4	2.1615419402816095E-5
2	1	Popularity	0.09580905844766022	3.758691975192633E-4	3.758691975192633E-4	2.3476158004396608E-5
2	1	Normalized kNN (test)	0.09580905844766022	3.456037233933584E-4	3.38282277767337E-4	2.1128542203956946E-5
2	1	Average Rating	0.09580905844766022	3.6113545029530625E-4	3.570757376433001E-4	2.298928080553746E-5
2	1	Normalized kNN (full)	0.09580905844766022	3.6282066868318415E-4	3.570757376433001E-4	2.1615419402816095E-5
2	1	kNN (full/test)	0.09580905844766022	3.620815782560872E-4	3.570757376433001E-4	2.1615419402816095E-5
2	1	iMF (test)	0.09580905844766022	3.0900634999262425E-4	3.194888178913738E-4	1.9267803602376436E-5
3	1	Random	0.09616115545419993	1.9009419682258246E-4	2.0904599011782593E-4	2.6136286113481098E-5
3	1	iMF (full)	0.09616115545419993	3.5479817367241946E-4	3.4207525655644244E-4	4.258590347529914E-5
3	1	Popularity	0.09616115545419993	3.051130303343255E-4	2.8506271379703536E-4	3.582295486514415E-5
3	1	Normalized kNN (test)	0.09616115545419993	3.651846695213464E-4	3.610794374762448E-4	4.651372952399179E-5
3	1	Average Rating	0.09616115545419993	3.554019362118319E-4	3.4207525655644244E-4	4.359000938248373E-5
3	1	Normalized kNN (full)	0.09616115545419993	3.679930087041141E-4	3.610794374762448E-4	4.651372952399179E-5
3	1	kNN (full/test)	0.09616115545419993	3.5917029966760927E-4	3.610794374762448E-4	4.651372952399179E-5
3	1	iMF (test)	0.09616115545419993	3.674925459037649E-4	3.610794374762448E-4	4.651372952399179E-5
4	1	Random	0.09600000000000002	3.115689147974861E-4	2.828282828282828E-4	1.3197482606490677E-5
4	1	iMF (full)	0.09600000000000002	3.882023699032979E-4	3.8383838383838383E-4	1.8177893731135077E-5
4	1	Popularity	0.09600000000000002	3.505817731863761E-4	3.4343434343434346E-4	1.6292539073064974E-5
4	1	Normalized kNN (test)	0.09600000000000002	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	1	Average Rating	0.09600000000000002	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	1	Normalized kNN (full)	0.09600000000000002	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	1	kNN (full/test)	0.09600000000000002	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	1	iMF (test)	0.09600000000000002	3.86839774213814E-4	3.8383838383838383E-4	1.8177893731135077E-5
5	1	Random	0.09376337511464383	2.3629219873348616E-4	2.1400183430143687E-4	3.057169061449098E-4
5	1	iMF (full)	0.09376337511464383	2.9332057858126365E-4	2.1400183430143687E-4	3.057169061449098E-4
5	1	Popularity	0.09376337511464383	2.79314854902761E-4	2.1400183430143687E-4	3.057169061449098E-4
5	1	Normalized kNN (test)	0.09376337511464383	2.9020961847660477E-4	2.1400183430143687E-4	3.057169061449098E-4
5	1	Average Rating	0.09376337511464383	3.0300231641716794E-4	2.1400183430143687E-4	3.057169061449098E-4
5	1	Normalized kNN (full)	0.09376337511464383	3.0108012716458334E-4	2.1400183430143687E-4	3.057169061449098E-4
5	1	kNN (full/test)	0.09376337511464383	2.948221425710661E-4	2.1400183430143687E-4	3.057169061449098E-4
5	1	iMF (test)	0.09376337511464383	2.4819244744109714E-4	2.1400183430143687E-4	3.057169061449098E-4
1	2	Random	0.1919029850746269	9.688779819207889E-5	9.328358208955224E-5	3.854693474774886E-6
1	2	iMF (full)	0.1919029850746269	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	2	Popularity	0.1919029850746269	1.3246690948503508E-4	1.3059701492537312E-4	5.39657086468484E-6
1	2	Normalized kNN (test)	0.1919029850746269	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	2	Average Rating	0.1919029850746269	1.7194062145920236E-4	1.6791044776119405E-4	6.9384482545947944E-6
1	2	Normalized kNN (full)	0.1919029850746269	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	2	kNN (full/test)	0.1919029850746269	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	2	iMF (test)	0.1919029850746269	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
2	2	Random	0.19253899642924263	2.448941984927425E-4	2.443149783875211E-4	1.5946433404218475E-5
2	2	iMF (full)	0.19253899642924263	3.49033049420008E-4	3.38282277767337E-4	1.9754680801235584E-5
2	2	Popularity	0.19253899642924263	3.758691975192633E-4	3.758691975192633E-4	2.3476158004396608E-5
2	2	Normalized kNN (test)	0.19253899642924263	3.456037233933584E-4	3.38282277767337E-4	2.1128542203956946E-5
2	2	Average Rating	0.19253899642924263	3.6113545029530625E-4	3.570757376433001E-4	2.298928080553746E-5
2	2	Normalized kNN (full)	0.19253899642924263	3.6282066868318415E-4	3.570757376433001E-4	2.1615419402816095E-5
2	2	kNN (full/test)	0.19253899642924263	3.620815782560872E-4	3.570757376433001E-4	2.1615419402816095E-5
2	2	iMF (test)	0.19253899642924263	3.213724177485037E-4	3.194888178913738E-4	1.9267803602376436E-5
3	2	Random	0.19215127328012163	2.614533927391127E-4	2.6605853287723296E-4	3.2899234723636095E-5
3	2	iMF (full)	0.19215127328012163	3.674925459037649E-4	3.610794374762448E-4	4.5509623616807195E-5
3	2	Popularity	0.19215127328012163	3.051130303343255E-4	2.8506271379703536E-4	3.582295486514415E-5
3	2	Normalized kNN (test)	0.19215127328012163	3.651846695213464E-4	3.610794374762448E-4	4.651372952399179E-5
3	2	Average Rating	0.19215127328012163	3.554019362118319E-4	3.4207525655644244E-4	4.359000938248373E-5
3	2	Normalized kNN (full)	0.19215127328012163	3.679930087041141E-4	3.610794374762448E-4	4.651372952399179E-5
3	2	kNN (full/test)	0.19215127328012163	3.5917029966760927E-4	3.610794374762448E-4	4.651372952399179E-5
3	2	iMF (test)	0.19215127328012163	3.674925459037649E-4	3.610794374762448E-4	4.651372952399179E-5
4	2	Random	0.19155555555555556	3.3088670232814E-4	3.4343434343434346E-4	1.6292539073064974E-5
4	2	iMF (full)	0.19155555555555556	3.9065571243345674E-4	3.8383838383838383E-4	1.7643844772196765E-5
4	2	Popularity	0.19155555555555556	3.505817731863761E-4	3.4343434343434346E-4	1.6292539073064974E-5
4	2	Normalized kNN (test)	0.19155555555555556	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	2	Average Rating	0.19155555555555556	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	2	Normalized kNN (full)	0.19155555555555556	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	2	kNN (full/test)	0.19155555555555556	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	2	iMF (test)	0.19155555555555556	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
5	2	Random	0.18691531641699785	2.9039290419491175E-4	2.1400183430143687E-4	3.057169061449098E-4
5	2	iMF (full)	0.18691531641699785	2.9020961847660477E-4	2.1400183430143687E-4	3.057169061449098E-4
5	2	Popularity	0.18691531641699785	2.458004486347138E-4	1.8343014368694588E-4	2.6204306240992266E-4
5	2	Normalized kNN (test)	0.18691531641699785	2.889965927386654E-4	2.1400183430143687E-4	3.057169061449098E-4
5	2	Average Rating	0.18691531641699785	2.777054587879047E-4	1.8343014368694588E-4	2.6204306240992266E-4
5	2	Normalized kNN (full)	0.18691531641699785	2.757832695353201E-4	1.8343014368694588E-4	2.6204306240992266E-4
5	2	kNN (full/test)	0.18691531641699785	2.6952528494180285E-4	1.8343014368694588E-4	2.6204306240992266E-4
5	2	iMF (test)	0.18691531641699785	2.469794217031578E-4	2.1400183430143687E-4	3.057169061449098E-4
1	5	Random	0.48111940298507466	1.3123257523208485E-4	1.1194029850746269E-4	4.625632169729863E-6
1	5	iMF (full)	0.48111940298507466	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	5	Popularity	0.48111940298507466	1.3246690948503508E-4	1.3059701492537312E-4	5.39657086468484E-6
1	5	Normalized kNN (test)	0.48111940298507466	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	5	Average Rating	0.48111940298507466	1.7194062145920236E-4	1.6791044776119405E-4	6.9384482545947944E-6
1	5	Normalized kNN (full)	0.48111940298507466	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	5	kNN (full/test)	0.48111940298507466	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	5	iMF (test)	0.48111940298507466	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
2	5	Random	0.48021048675061073	2.803465139067865E-4	2.631084382634843E-4	1.3685587797634902E-5
2	5	iMF (full)	0.48021048675061073	3.5805518429439E-4	3.570757376433001E-4	2.1615419402816095E-5
2	5	Popularity	0.48021048675061073	3.758691975192633E-4	3.758691975192633E-4	2.3476158004396608E-5
2	5	Normalized kNN (test)	0.48021048675061073	3.456037233933584E-4	3.38282277767337E-4	2.1128542203956946E-5
2	5	Average Rating	0.48021048675061073	3.6113545029530625E-4	3.570757376433001E-4	2.298928080553746E-5
2	5	Normalized kNN (full)	0.48021048675061073	3.6282066868318415E-4	3.570757376433001E-4	2.1615419402816095E-5
2	5	kNN (full/test)	0.48021048675061073	3.620815782560872E-4	3.570757376433001E-4	2.1615419402816095E-5
2	5	iMF (test)	0.48021048675061073	3.1382491083497085E-4	3.38282277767337E-4	2.1128542203956946E-5
3	5	Random	0.4797225389585709	1.24125179647241E-4	1.1402508551881414E-4	1.2521791313125405E-5
3	5	iMF (full)	0.4797225389585709	3.679930087041141E-4	3.610794374762448E-4	4.5509623616807195E-5
3	5	Popularity	0.4797225389585709	3.051130303343255E-4	2.8506271379703536E-4	3.582295486514415E-5
3	5	Normalized kNN (test)	0.4797225389585709	3.2431476845354616E-4	3.4207525655644244E-4	4.4594115289668315E-5
3	5	Average Rating	0.4797225389585709	3.2542258652335095E-4	3.230710756366401E-4	4.1670395148160265E-5
3	5	Normalized kNN (full)	0.4797225389585709	3.6390286627867335E-4	3.610794374762448E-4	4.651372952399179E-5
3	5	kNN (full/test)	0.4797225389585709	3.4597546463591464E-4	3.4207525655644244E-4	4.4594115289668315E-5
3	5	iMF (test)	0.4797225389585709	3.668887833643525E-4	3.610794374762448E-4	4.651372952399179E-5
4	5	Random	0.4783636363636364	2.2700655092691474E-4	2.828282828282828E-4	1.3731531565428989E-5
4	5	iMF (full)	0.4783636363636364	3.911877195557673E-4	3.8383838383838383E-4	1.7643844772196765E-5
4	5	Popularity	0.4783636363636364	3.505817731863761E-4	3.4343434343434346E-4	1.6292539073064974E-5
4	5	Normalized kNN (test)	0.4783636363636364	3.8489123952130286E-4	3.8383838383838383E-4	1.8177893731135077E-5
4	5	Average Rating	0.4783636363636364	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	5	Normalized kNN (full)	0.4783636363636364	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	5	kNN (full/test)	0.4783636363636364	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	5	iMF (test)	0.4783636363636364	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
5	5	Random	0.4657597065117701	1.643413910883889E-4	1.528584530724549E-4	2.1836921867493558E-4
5	5	iMF (full)	0.4657597065117701	2.8557283949627837E-4	2.1400183430143687E-4	3.057169061449098E-4
5	5	Popularity	0.4657597065117701	2.228713349259688E-4	1.528584530724549E-4	2.1836921867493558E-4
5	5	Normalized kNN (test)	0.4657597065117701	2.335776090057443E-4	2.1400183430143687E-4	3.057169061449098E-4
5	5	Average Rating	0.4657597065117701	2.2168256407389456E-4	1.8343014368694588E-4	2.6204306240992266E-4
5	5	Normalized kNN (full)	0.4657597065117701	2.4447237257958803E-4	2.1400183430143687E-4	3.057169061449098E-4
5	5	kNN (full/test)	0.4657597065117701	2.8781761967022144E-4	2.1400183430143687E-4	3.057169061449098E-4
5	5	iMF (test)	0.4657597065117701	2.683122592038635E-4	2.1400183430143687E-4	3.057169061449098E-4
1	10	Random	0.9610074626865671	9.739419023086326E-5	1.1194029850746269E-4	4.625632169729863E-6
1	10	iMF (full)	0.9610074626865671	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	10	Popularity	0.9610074626865671	1.3246690948503508E-4	1.3059701492537312E-4	5.39657086468484E-6
1	10	Normalized kNN (test)	0.9610074626865671	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	10	Average Rating	0.9610074626865671	1.7194062145920236E-4	1.6791044776119405E-4	6.9384482545947944E-6
1	10	Normalized kNN (full)	0.9610074626865671	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	10	kNN (full/test)	0.9610074626865671	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	10	iMF (test)	0.9610074626865671	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
2	10	Random	0.9613418530351439	2.5130765983241655E-4	2.631084382634843E-4	1.5059449200356263E-5
2	10	iMF (full)	0.9613418530351439	3.491789029923648E-4	3.38282277767337E-4	2.1128542203956946E-5
2	10	Popularity	0.9613418530351439	3.758691975192633E-4	3.758691975192633E-4	2.3476158004396608E-5
2	10	Normalized kNN (test)	0.9613418530351439	3.456037233933584E-4	3.38282277767337E-4	2.1128542203956946E-5
2	10	Average Rating	0.9613418530351439	3.6113545029530625E-4	3.570757376433001E-4	2.298928080553746E-5
2	10	Normalized kNN (full)	0.9613418530351439	3.6282066868318415E-4	3.570757376433001E-4	2.1615419402816095E-5
2	10	kNN (full/test)	0.9613418530351439	3.620815782560872E-4	3.570757376433001E-4	2.1615419402816095E-5
2	10	iMF (test)	0.9613418530351439	3.0195857928090467E-4	3.194888178913738E-4	1.9267803602376436E-5
3	10	Random	0.9590649942987458	2.385926382441305E-4	2.470543519574306E-4	3.097962048931262E-5
3	10	iMF (full)	0.9590649942987458	3.5405079621848883E-4	3.4207525655644244E-4	4.258590347529914E-5
3	10	Popularity	0.9590649942987458	3.051130303343255E-4	2.8506271379703536E-4	3.582295486514415E-5
3	10	Normalized kNN (test)	0.9590649942987458	3.651846695213464E-4	3.610794374762448E-4	4.651372952399179E-5
3	10	Average Rating	0.9590649942987458	3.4331132651989885E-4	3.230710756366401E-4	4.1670395148160265E-5
3	10	Normalized kNN (full)	0.9590649942987458	3.5590239901218105E-4	3.4207525655644244E-4	4.359000938248373E-5
3	10	kNN (full/test)	0.9590649942987458	3.5917029966760927E-4	3.610794374762448E-4	4.651372952399179E-5
3	10	iMF (test)	0.9590649942987458	3.668887833643525E-4	3.610794374762448E-4	4.651372952399179E-5
4	10	Random	0.954020202020202	2.8373845072540086E-4	2.828282828282828E-4	1.3731531565428989E-5
4	10	iMF (full)	0.954020202020202	3.911877195557673E-4	3.8383838383838383E-4	1.8177893731135077E-5
4	10	Popularity	0.954020202020202	3.505817731863761E-4	3.4343434343434346E-4	1.6292539073064974E-5
4	10	Normalized kNN (test)	0.954020202020202	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	10	Average Rating	0.954020202020202	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	10	Normalized kNN (full)	0.954020202020202	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	10	kNN (full/test)	0.954020202020202	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	10	iMF (test)	0.954020202020202	3.9065571243345674E-4	3.8383838383838383E-4	1.8177893731135077E-5
5	10	Random	0.934056863344543	1.2292555144247262E-4	1.2228676245796394E-4	1.7469537493994847E-4
5	10	iMF (full)	0.934056863344543	2.602759818670151E-4	1.8343014368694588E-4	2.6204306240992266E-4
5	10	Popularity	0.934056863344543	2.5179948640179116E-4	1.8343014368694588E-4	2.6204306240992266E-4
5	10	Normalized kNN (test)	0.934056863344543	2.3629219873348616E-4	2.1400183430143687E-4	3.057169061449098E-4
5	10	Average Rating	0.934056863344543	1.9517268070669188E-4	1.8343014368694588E-4	2.6204306240992266E-4
5	10	Normalized kNN (full)	0.934056863344543	3.0108012716458334E-4	2.1400183430143687E-4	3.057169061449098E-4
5	10	kNN (full/test)	0.934056863344543	2.6952528494180285E-4	1.8343014368694588E-4	2.6204306240992266E-4
5	10	iMF (test)	0.934056863344543	1.9395965496875258E-4	1.8343014368694588E-4	2.6204306240992266E-4
1	20	Random	0.9998320895522389	9.950702952506223E-5	1.1194029850746269E-4	4.625632169729863E-6
1	20	iMF (full)	0.9998320895522389	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	20	Popularity	0.9998320895522389	1.3246690948503508E-4	1.3059701492537312E-4	5.39657086468484E-6
1	20	Normalized kNN (test)	0.9998320895522389	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	20	Average Rating	0.9998320895522389	1.7194062145920236E-4	1.6791044776119405E-4	6.9384482545947944E-6
1	20	Normalized kNN (full)	0.9998320895522389	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	20	kNN (full/test)	0.9998320895522389	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	20	iMF (test)	0.9998320895522389	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
2	20	Random	0.9999248261604962	3.302729082343539E-4	3.194888178913738E-4	1.9267803602376436E-5
2	20	iMF (full)	0.9999248261604962	3.639126502163218E-4	3.570757376433001E-4	2.1615419402816095E-5
2	20	Popularity	0.9999248261604962	3.758691975192633E-4	3.758691975192633E-4	2.3476158004396608E-5
2	20	Normalized kNN (test)	0.9999248261604962	3.171509248412047E-4	3.0069535801541063E-4	1.7407065000795925E-5
2	20	Average Rating	0.9999248261604962	3.295338178072569E-4	3.194888178913738E-4	2.0641665005097797E-5
2	20	Normalized kNN (full)	0.9999248261604962	3.361303741562856E-4	3.194888178913738E-4	1.7893942199655074E-5
2	20	kNN (full/test)	0.9999248261604962	3.480869214592271E-4	3.38282277767337E-4	1.9754680801235584E-5
2	20	iMF (test)	0.9999248261604962	2.722550155117585E-4	2.8190189813944745E-4	1.5546326399215412E-5
3	20	Random	0.999904979095401	1.27161830828235E-4	1.5203344735841885E-4	2.0377443410510686E-5
3	20	iMF (full)	0.999904979095401	3.499792564484032E-4	3.4207525655644244E-4	4.258590347529914E-5
3	20	Popularity	0.999904979095401	2.8050562631395844E-4	2.6605853287723296E-4	3.390334063082068E-5
3	20	Normalized kNN (test)	0.999904979095401	3.063010161978352E-4	3.230710756366401E-4	4.1670395148160265E-5
3	20	Average Rating	0.999904979095401	2.8626396121865896E-4	3.040668947168377E-4	3.975078091383679E-5
3	20	Normalized kNN (full)	0.999904979095401	3.679930087041141E-4	3.610794374762448E-4	4.651372952399179E-5
3	20	kNN (full/test)	0.999904979095401	3.5917029966760927E-4	3.610794374762448E-4	4.651372952399179E-5
3	20	iMF (test)	0.999904979095401	3.674925459037649E-4	3.610794374762448E-4	4.651372952399179E-5
4	20	Random	0.999959595959596	2.4848877431017424E-4	2.4242424242424242E-4	1.131212794842058E-5
4	20	iMF (full)	0.999959595959596	3.7636672519226024E-4	3.6363636363636367E-4	1.696819192263087E-5
4	20	Popularity	0.999959595959596	3.505817731863761E-4	3.4343434343434346E-4	1.6292539073064974E-5
4	20	Normalized kNN (test)	0.999959595959596	3.595774209498828E-4	3.8383838383838383E-4	1.7643844772196765E-5
4	20	Average Rating	0.999959595959596	3.882023699032979E-4	3.8383838383838383E-4	1.7643844772196765E-5
4	20	Normalized kNN (full)	0.999959595959596	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	20	kNN (full/test)	0.999959595959596	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
4	20	iMF (test)	0.999959595959596	4.0404040404040404E-4	4.0404040404040404E-4	1.8853546580700968E-5
5	20	Random	0.9998471415469276	1.0622023959561968E-4	9.171507184347294E-5	1.3102153120496133E-4
5	20	iMF (full)	0.9998471415469276	2.8557283949627837E-4	2.1400183430143687E-4	3.057169061449098E-4
5	20	Popularity	0.9998471415469276	2.1687229715889139E-4	1.528584530724549E-4	2.1836921867493558E-4
5	20	Normalized kNN (test)	0.9998471415469276	1.400126438002108E-4	1.2228676245796394E-4	1.7469537493994847E-4
5	20	Average Rating	0.9998471415469276	9.881746466528361E-5	9.171507184347294E-5	1.3102153120496133E-4
5	20	Normalized kNN (full)	0.9998471415469276	2.2018100008409206E-4	1.8343014368694588E-4	2.6204306240992266E-4
5	20	kNN (full/test)	0.9998471415469276	2.6610153169941576E-4	1.8343014368694588E-4	2.6204306240992266E-4
5	20	iMF (test)	0.9998471415469276	2.13325710232059E-4	1.8343014368694588E-4	2.6204306240992266E-4
1	50	Random	1.0	9.824866223719923E-5	1.1194029850746269E-4	4.625632169729863E-6
1	50	iMF (full)	1.0	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	50	Popularity	1.0	1.3246690948503508E-4	1.3059701492537312E-4	5.39657086468484E-6
1	50	Normalized kNN (test)	1.0	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	50	Average Rating	1.0	1.7194062145920236E-4	1.6791044776119405E-4	6.9384482545947944E-6
1	50	Normalized kNN (full)	1.0	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	50	kNN (full/test)	1.0	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
1	50	iMF (test)	1.0	1.8656716417910448E-4	1.8656716417910448E-4	7.709386949549771E-6
2	50	Random	1.0	1.809722211930642E-4	1.8793459875963165E-4	8.990356196755578E-6
2	50	iMF (full)	1.0	3.6282066868318415E-4	3.570757376433001E-4	2.298928080553746E-5
2	50	Popularity	1.0	3.758691975192633E-4	3.758691975192633E-4	2.3476158004396608E-5
2	50	Normalized kNN (test)	1.0	2.6518559698614295E-4	3.0069535801541063E-4	1.8780926403517287E-5
